Order_ID,Order_Date,Region,Category,Segment,Ship_Mode,Sales,Profit,Discount,Quantity,Year,Month,Month_Name,Quarter
ORD-10751,2023-01-22,West,Grocery,Home Office,Standard Class,1541.68,137.55,0.2,3,2023,1,January,1
ORD-10752,2023-01-23,South,Furniture,Corporate,First Class,1951.29,386.48,0.0,8,2023,1,January,1
ORD-10753,2023-01-24,South,Furniture,Consumer,First Class,3924.02,107.1,0.3,6,2023,1,January,1
ORD-10754,2023-01-25,West,Furniture,Consumer,Standard Class,3863.1,-1.69,0.15,12,2023,1,January,1
ORD-10755,2023-01-26,Central,Grocery,Home Office,Second Class,839.56,87.02,0.2,7,2023,1,January,1
ORD-10756,2023-01-27,Central,Office Supplies,Home Office,Second Class,975.62,185.28,0.05,3,2023,1,January,1
ORD-10757,2023-01-28,North,Grocery,Corporate,Same Day,587.68,38.03,0.3,5,2023,1,January,1
ORD-10758,2023-01-29,West,Furniture,Home Office,First Class,3290.04,270.53,0.15,1,2023,1,January,1
ORD-10759,2023-01-30,Central,Technology,Corporate,Second Class,5954.66,242.64,0.2,4,2023,1,January,1
ORD-10760,2023-01-31,West,Grocery,Home Office,Standard Class,710.42,53.8,0.2,4,2023,1,January,1
ORD-10761,2023-02-01,West,Furniture,Consumer,Second Class,2665.88,-229.07,0.3,1,2023,2,February,1
ORD-10762,2023-02-02,Central,Technology,Home Office,First Class,2108.9,344.58,0.0,6,2023,2,February,1
ORD-10763,2023-02-03,East,Furniture,Home Office,First Class,4104.36,16.39,0.3,10,2023,2,February,1
ORD-10764,2023-02-04,East,Fashion,Corporate,First Class,954.68,133.52,0.0,15,2023,2,February,1
ORD-10765,2023-02-05,South,Office Supplies,Consumer,Same Day,736.34,32.52,0.2,14,2023,2,February,1
ORD-10766,2023-02-06,North,Technology,Corporate,Same Day,6183.73,1050.68,0.05,9,2023,2,February,1
ORD-10767,2023-02-07,Central,Technology,Home Office,Standard Class,6138.52,440.61,0.3,8,2023,2,February,1
ORD-10768,2023-02-08,South,Office Supplies,Home Office,First Class,1807.8,134.95,0.2,5,2023,2,February,1
ORD-10769,2023-02-09,Central,Furniture,Home Office,Same Day,3853.8,-63.58,0.3,9,2023,2,February,1
ORD-10770,2023-02-10,Central,Furniture,Consumer,First Class,1696.47,293.45,0.0,4,2023,2,February,1
ORD-10771,2023-02-11,East,Technology,Home Office,Same Day,3902.89,749.68,0.0,7,2023,2,February,1
ORD-10772,2023-02-12,West,Furniture,Home Office,Second Class,2268.55,64.81,0.1,12,2023,2,February,1
ORD-10773,2023-02-13,Central,Office Supplies,Home Office,First Class,839.06,123.05,0.0,13,2023,2,February,1
ORD-10774,2023-02-14,Central,Grocery,Home Office,Standard Class,604.46,129.51,0.05,14,2023,2,February,1
ORD-10775,2023-02-15,South,Grocery,Consumer,Second Class,1150.27,259.86,0.05,8,2023,2,February,1
ORD-10776,2023-02-16,North,Fashion,Corporate,Same Day,861.18,-9.29,0.3,15,2023,2,February,1
ORD-10777,2023-02-17,North,Fashion,Home Office,Standard Class,2447.44,268.99,0.2,4,2023,2,February,1
ORD-10778,2023-02-18,West,Office Supplies,Consumer,First Class,1312.22,203.46,0.0,14,2023,2,February,1
ORD-10779,2023-02-19,East,Fashion,Home Office,Same Day,1014.45,108.01,0.2,3,2023,2,February,1
ORD-10780,2023-02-20,North,Office Supplies,Home Office,Standard Class,782.28,123.53,0.15,5,2023,2,February,1
ORD-10781,2023-02-21,South,Office Supplies,Corporate,Second Class,967.53,86.93,0.1,9,2023,2,February,1
ORD-10782,2023-02-22,East,Technology,Consumer,Same Day,6833.86,1783.58,0.0,9,2023,2,February,1
ORD-10783,2023-02-23,East,Furniture,Corporate,Same Day,2503.51,38.72,0.2,12,2023,2,February,1
ORD-10784,2023-02-24,Central,Technology,Home Office,Second Class,2030.28,-76.1,0.3,4,2023,2,February,1
ORD-10785,2023-02-25,West,Fashion,Consumer,First Class,2451.37,487.47,0.0,15,2023,2,February,1
ORD-10786,2023-02-26,North,Technology,Corporate,Standard Class,6626.94,656.8,0.2,2,2023,2,February,1
ORD-10787,2023-02-27,Central,Technology,Corporate,Second Class,3013.04,309.83,0.05,6,2023,2,February,1
ORD-10788,2023-02-28,South,Office Supplies,Home Office,Standard Class,930.74,65.52,0.05,5,2023,2,February,1
ORD-10789,2023-03-01,Central,Fashion,Home Office,Standard Class,1602.8,21.95,0.2,4,2023,3,March,1
ORD-10790,2023-03-02,North,Furniture,Home Office,Second Class,2507.79,648.13,0.0,3,2023,3,March,1
ORD-10791,2023-03-03,South,Fashion,Consumer,Second Class,2996.3,-22.2,0.15,1,2023,3,March,1
ORD-10792,2023-03-04,West,Grocery,Consumer,Same Day,1247.89,281.72,0.05,7,2023,3,March,1
ORD-10793,2023-03-05,Central,Grocery,Corporate,First Class,1258.25,228.59,0.05,6,2023,3,March,1
ORD-10794,2023-03-06,West,Fashion,Corporate,Second Class,1900.06,-45.38,0.3,2,2023,3,March,1
ORD-10795,2023-03-07,South,Grocery,Consumer,Second Class,685.15,15.55,0.2,3,2023,3,March,1
ORD-10796,2023-03-08,North,Furniture,Corporate,Same Day,1474.53,151.25,0.0,8,2023,3,March,1
ORD-10797,2023-03-09,South,Grocery,Consumer,First Class,1121.59,45.4,0.1,13,2023,3,March,1
ORD-10798,2023-03-10,South,Technology,Home Office,Standard Class,5891.54,639.15,0.2,6,2023,3,March,1
ORD-10799,2023-03-11,South,Fashion,Corporate,Same Day,1334.1,-24.28,0.2,4,2023,3,March,1
ORD-10800,2023-03-12,South,Grocery,Consumer,First Class,1104.62,46.24,0.3,4,2023,3,March,1
ORD-10801,2023-03-13,Central,Grocery,Corporate,Second Class,1203.7,39.57,0.3,3,2023,3,March,1
ORD-10802,2023-03-14,South,Fashion,Consumer,Same Day,966.09,37.72,0.2,6,2023,3,March,1
ORD-10803,2023-03-15,South,Office Supplies,Consumer,Standard Class,2219.82,57.23,0.2,11,2023,3,March,1
ORD-10804,2023-03-16,West,Grocery,Consumer,Second Class,1477.95,337.2,0.05,14,2023,3,March,1
ORD-10805,2023-03-17,East,Technology,Home Office,Second Class,3636.47,265.88,0.2,8,2023,3,March,1
ORD-10806,2023-03-18,East,Grocery,Consumer,First Class,1360.88,116.92,0.2,5,2023,3,March,1
ORD-10807,2023-03-19,North,Grocery,Consumer,Standard Class,869.29,-21.29,0.2,10,2023,3,March,1
ORD-10808,2023-03-20,West,Office Supplies,Corporate,Standard Class,1776.06,143.4,0.3,1,2023,3,March,1
ORD-10809,2023-03-21,North,Technology,Consumer,Second Class,5518.03,55.42,0.3,7,2023,3,March,1
ORD-10810,2023-03-22,South,Grocery,Corporate,Same Day,1194.73,170.22,0.05,9,2023,3,March,1
ORD-10811,2023-03-23,Central,Furniture,Corporate,First Class,1847.92,336.31,0.15,14,2023,3,March,1
ORD-10812,2023-03-24,East,Furniture,Consumer,Standard Class,1804.78,463.79,0.0,11,2023,3,March,1
ORD-10813,2023-03-25,East,Grocery,Consumer,Second Class,1443.79,232.76,0.15,11,2023,3,March,1
ORD-10814,2023-03-26,South,Fashion,Home Office,Second Class,1788.79,203.95,0.2,8,2023,3,March,1
ORD-10815,2023-03-27,North,Grocery,Consumer,Second Class,369.36,18.33,0.2,7,2023,3,March,1
ORD-10816,2023-03-28,Central,Furniture,Corporate,Same Day,3620.68,-156.8,0.2,15,2023,3,March,1
ORD-10817,2023-03-29,Central,Technology,Corporate,First Class,4833.66,425.84,0.2,2,2023,3,March,1
ORD-10818,2023-03-30,Central,Furniture,Corporate,Same Day,3398.1,686.46,0.0,9,2023,3,March,1
ORD-10819,2023-03-31,South,Furniture,Home Office,Standard Class,3464.63,3.21,0.3,11,2023,3,March,1
ORD-10820,2023-04-01,West,Fashion,Corporate,Standard Class,2011.91,153.6,0.15,8,2023,4,April,2
ORD-10821,2023-04-02,South,Office Supplies,Corporate,First Class,674.19,156.46,0.05,5,2023,4,April,2
ORD-10822,2023-04-03,Central,Office Supplies,Corporate,Standard Class,1814.1,176.1,0.15,11,2023,4,April,2
ORD-10823,2023-04-04,Central,Office Supplies,Consumer,First Class,866.32,82.62,0.0,8,2023,4,April,2
ORD-10824,2023-04-05,North,Office Supplies,Consumer,First Class,629.83,23.5,0.1,5,2023,4,April,2
ORD-10825,2023-04-06,Central,Furniture,Home Office,Second Class,2753.02,48.4,0.15,11,2023,4,April,2
ORD-10826,2023-04-07,South,Furniture,Consumer,Standard Class,5262.85,1047.88,0.0,6,2023,4,April,2
ORD-10827,2023-04-08,South,Furniture,Corporate,Same Day,3048.78,38.16,0.3,4,2023,4,April,2
ORD-10828,2023-04-09,Central,Furniture,Home Office,First Class,2310.46,113.0,0.3,1,2023,4,April,2
ORD-10829,2023-04-10,East,Technology,Corporate,Same Day,4800.48,982.42,0.1,8,2023,4,April,2
ORD-10830,2023-04-11,East,Fashion,Corporate,Same Day,1085.78,205.27,0.1,8,2023,4,April,2
ORD-10831,2023-04-12,North,Technology,Corporate,Same Day,7859.11,1191.25,0.1,11,2023,4,April,2
ORD-10832,2023-04-13,West,Technology,Home Office,First Class,5646.06,637.51,0.15,14,2023,4,April,2
ORD-10833,2023-04-14,North,Office Supplies,Corporate,First Class,1136.22,223.65,0.0,13,2023,4,April,2
ORD-10834,2023-04-15,East,Grocery,Home Office,Second Class,1213.92,259.35,0.1,9,2023,4,April,2
ORD-10835,2023-04-16,Central,Office Supplies,Consumer,Standard Class,625.12,62.22,0.0,14,2023,4,April,2
ORD-10836,2023-04-17,South,Technology,Corporate,Second Class,3386.95,73.86,0.1,12,2023,4,April,2
ORD-10837,2023-04-18,West,Fashion,Consumer,Second Class,1026.91,78.62,0.3,10,2023,4,April,2
ORD-10838,2023-04-19,Central,Technology,Consumer,Same Day,5366.23,420.89,0.3,11,2023,4,April,2
ORD-10839,2023-04-20,East,Technology,Corporate,First Class,7697.95,98.2,0.3,8,2023,4,April,2
ORD-10840,2023-04-21,South,Office Supplies,Home Office,First Class,2239.54,230.58,0.05,5,2023,4,April,2
ORD-10841,2023-04-22,South,Technology,Corporate,First Class,7820.32,531.26,0.1,1,2023,4,April,2
ORD-10842,2023-04-23,West,Grocery,Corporate,Second Class,584.84,47.32,0.15,10,2023,4,April,2
ORD-10843,2023-04-24,Central,Furniture,Corporate,Second Class,1646.25,-43.93,0.3,10,2023,4,April,2
ORD-10844,2023-04-25,West,Office Supplies,Consumer,Standard Class,2127.84,224.38,0.2,2,2023,4,April,2
ORD-10845,2023-04-26,South,Technology,Consumer,Standard Class,5987.02,797.99,0.0,15,2023,4,April,2
ORD-10846,2023-04-27,South,Office Supplies,Home Office,Standard Class,2573.81,-43.41,0.3,9,2023,4,April,2
ORD-10847,2023-04-28,South,Grocery,Home Office,Standard Class,364.17,86.79,0.05,9,2023,4,April,2
ORD-10848,2023-04-29,West,Grocery,Home Office,First Class,741.56,-77.09,0.3,6,2023,4,April,2
ORD-10849,2023-04-30,North,Technology,Home Office,First Class,6590.85,266.87,0.15,2,2023,4,April,2
ORD-10850,2023-05-01,East,Furniture,Home Office,Standard Class,2002.21,48.41,0.3,7,2023,5,May,2
ORD-10851,2023-05-02,North,Technology,Corporate,Standard Class,4559.3,-351.55,0.3,15,2023,5,May,2
ORD-10852,2023-05-03,East,Technology,Consumer,Second Class,2196.85,199.06,0.15,8,2023,5,May,2
ORD-10853,2023-05-04,South,Office Supplies,Home Office,Same Day,1312.5,193.65,0.0,1,2023,5,May,2
ORD-10854,2023-05-05,South,Technology,Consumer,Second Class,6004.09,-140.05,0.3,13,2023,5,May,2
ORD-10855,2023-05-06,East,Fashion,Home Office,Second Class,812.93,88.06,0.0,15,2023,5,May,2
ORD-10856,2023-05-07,South,Technology,Home Office,Standard Class,5887.35,-660.13,0.3,4,2023,5,May,2
ORD-10857,2023-05-08,North,Technology,Consumer,Same Day,7062.72,425.82,0.05,10,2023,5,May,2
ORD-10858,2023-05-09,West,Technology,Corporate,Second Class,4485.13,941.0,0.05,2,2023,5,May,2
ORD-10859,2023-05-10,North,Grocery,Consumer,Second Class,1322.93,219.76,0.05,6,2023,5,May,2
ORD-10860,2023-05-11,West,Office Supplies,Consumer,First Class,952.91,53.83,0.15,3,2023,5,May,2
ORD-10861,2023-05-12,South,Furniture,Consumer,Standard Class,4522.42,933.6,0.0,3,2023,5,May,2
ORD-10862,2023-05-13,East,Grocery,Consumer,Same Day,369.1,97.9,0.0,2,2023,5,May,2
ORD-10863,2023-05-14,North,Fashion,Corporate,Same Day,1239.52,217.49,0.05,12,2023,5,May,2
ORD-10864,2023-05-15,South,Fashion,Corporate,Second Class,2463.02,170.57,0.2,3,2023,5,May,2
ORD-10865,2023-05-16,Central,Grocery,Consumer,First Class,365.76,10.84,0.15,6,2023,5,May,2
ORD-10866,2023-05-17,Central,Technology,Consumer,First Class,4997.51,214.11,0.2,14,2023,5,May,2
ORD-10867,2023-05-18,North,Furniture,Consumer,Second Class,4078.02,983.68,0.05,2,2023,5,May,2
ORD-10868,2023-05-19,South,Grocery,Consumer,Second Class,428.07,65.43,0.0,11,2023,5,May,2
ORD-10869,2023-05-20,South,Furniture,Corporate,First Class,1381.93,180.46,0.15,10,2023,5,May,2
ORD-10870,2023-05-21,East,Fashion,Consumer,Standard Class,1012.48,130.63,0.2,8,2023,5,May,2
ORD-10871,2023-05-22,Central,Grocery,Home Office,First Class,1301.33,295.63,0.05,7,2023,5,May,2
ORD-10872,2023-05-23,West,Furniture,Corporate,Second Class,4298.54,952.03,0.05,2,2023,5,May,2
ORD-10873,2023-05-24,East,Grocery,Consumer,Same Day,428.47,29.85,0.15,10,2023,5,May,2
ORD-10874,2023-05-25,Central,Furniture,Corporate,Second Class,1772.9,281.83,0.1,7,2023,5,May,2
ORD-10875,2023-05-26,North,Office Supplies,Consumer,First Class,2053.64,188.79,0.0,3,2023,5,May,2
ORD-10876,2023-05-27,West,Furniture,Corporate,Same Day,4393.43,401.87,0.05,7,2023,5,May,2
ORD-10877,2023-05-28,Central,Office Supplies,Consumer,Second Class,2395.51,-78.35,0.2,10,2023,5,May,2
ORD-10878,2023-05-29,South,Fashion,Consumer,Same Day,1423.51,182.93,0.15,14,2023,5,May,2
ORD-10879,2023-05-30,East,Furniture,Corporate,Same Day,4945.66,820.26,0.05,10,2023,5,May,2
ORD-10880,2023-05-31,Central,Furniture,Consumer,Same Day,5363.35,1215.85,0.0,1,2023,5,May,2
ORD-10881,2023-06-01,West,Fashion,Corporate,Same Day,2789.65,-68.38,0.3,8,2023,6,June,2
ORD-10882,2023-06-02,West,Furniture,Home Office,Standard Class,2907.8,-207.61,0.3,12,2023,6,June,2
ORD-10883,2023-06-03,North,Office Supplies,Consumer,Standard Class,2004.97,29.79,0.15,1,2023,6,June,2
ORD-10884,2023-06-04,Central,Grocery,Home Office,Standard Class,1332.51,209.66,0.15,8,2023,6,June,2
ORD-10885,2023-06-05,East,Grocery,Corporate,Same Day,361.72,3.78,0.3,12,2023,6,June,2
ORD-10886,2023-06-06,North,Grocery,Home Office,Standard Class,1308.64,159.8,0.15,5,2023,6,June,2
ORD-10887,2023-06-07,Central,Fashion,Home Office,Second Class,924.02,56.52,0.3,13,2023,6,June,2
ORD-10888,2023-06-08,Central,Technology,Home Office,First Class,2499.09,382.66,0.0,15,2023,6,June,2
ORD-10889,2023-06-09,West,Fashion,Corporate,First Class,2128.15,-216.22,0.3,3,2023,6,June,2
ORD-10890,2023-06-10,East,Furniture,Corporate,Second Class,3925.96,893.06,0.0,9,2023,6,June,2
ORD-10891,2023-06-11,East,Fashion,Home Office,Second Class,2982.79,345.15,0.1,6,2023,6,June,2
ORD-10892,2023-06-12,North,Grocery,Consumer,Standard Class,930.04,107.22,0.1,6,2023,6,June,2
ORD-10893,2023-06-13,South,Technology,Home Office,First Class,4119.32,348.75,0.2,8,2023,6,June,2
ORD-10894,2023-06-14,East,Technology,Corporate,Standard Class,7457.06,299.58,0.15,2,2023,6,June,2
ORD-10895,2023-06-15,West,Technology,Consumer,First Class,2732.11,-231.96,0.3,2,2023,6,June,2
ORD-10896,2023-06-16,Central,Furniture,Home Office,Standard Class,5272.21,478.65,0.15,5,2023,6,June,2
ORD-10897,2023-06-17,South,Furniture,Corporate,Same Day,3907.67,-221.55,0.3,8,2023,6,June,2
ORD-10898,2023-06-18,West,Technology,Consumer,First Class,3959.59,313.64,0.2,7,2023,6,June,2
ORD-10899,2023-06-19,South,Office Supplies,Home Office,Same Day,1791.23,348.67,0.1,8,2023,6,June,2
ORD-10900,2023-06-20,East,Office Supplies,Corporate,Second Class,2638.52,445.78,0.1,8,2023,6,June,2
ORD-10901,2023-06-21,East,Technology,Corporate,First Class,5697.37,453.84,0.05,8,2023,6,June,2
ORD-10902,2023-06-22,North,Fashion,Consumer,Second Class,2466.01,45.06,0.3,14,2023,6,June,2
ORD-10903,2023-06-23,East,Furniture,Consumer,Standard Class,3613.01,372.78,0.1,1,2023,6,June,2
ORD-10904,2023-06-24,East,Office Supplies,Consumer,Standard Class,2653.85,118.33,0.1,11,2023,6,June,2
ORD-10905,2023-06-25,Central,Grocery,Consumer,First Class,869.75,156.45,0.0,2,2023,6,June,2
ORD-10906,2023-06-26,South,Furniture,Corporate,Second Class,3493.81,-47.23,0.3,1,2023,6,June,2
ORD-10907,2023-06-27,South,Office Supplies,Corporate,Second Class,2129.94,286.39,0.2,13,2023,6,June,2
ORD-10908,2023-06-28,West,Office Supplies,Home Office,Same Day,892.79,169.8,0.0,15,2023,6,June,2
ORD-10909,2023-06-29,West,Office Supplies,Corporate,Second Class,794.21,20.65,0.1,8,2023,6,June,2
ORD-10910,2023-06-30,Central,Furniture,Home Office,Second Class,2022.01,64.13,0.1,13,2023,6,June,2
ORD-10911,2023-07-01,West,Grocery,Home Office,Same Day,760.37,78.71,0.15,4,2023,7,July,3
ORD-10912,2023-07-02,North,Technology,Corporate,Second Class,4128.67,235.61,0.15,12,2023,7,July,3
ORD-10913,2023-07-03,North,Office Supplies,Corporate,First Class,783.96,74.92,0.2,8,2023,7,July,3
ORD-10914,2023-07-04,South,Grocery,Corporate,First Class,1582.65,-47.85,0.3,3,2023,7,July,3
ORD-10915,2023-07-05,East,Grocery,Home Office,Standard Class,742.07,181.94,0.05,3,2023,7,July,3
ORD-10916,2023-07-06,North,Fashion,Consumer,Same Day,1751.84,460.53,0.0,2,2023,7,July,3
ORD-10917,2023-07-07,East,Grocery,Home Office,Same Day,1311.61,-29.66,0.2,12,2023,7,July,3
ORD-10918,2023-07-08,South,Furniture,Corporate,Same Day,4705.26,356.58,0.1,1,2023,7,July,3
ORD-10919,2023-07-09,South,Fashion,Consumer,Standard Class,1108.14,155.18,0.0,13,2023,7,July,3
ORD-10920,2023-07-10,West,Grocery,Home Office,First Class,979.78,181.33,0.05,7,2023,7,July,3
ORD-10921,2023-07-11,West,Furniture,Consumer,First Class,3715.34,566.04,0.0,8,2023,7,July,3
ORD-10922,2023-07-12,Central,Grocery,Corporate,First Class,959.81,22.89,0.3,11,2023,7,July,3
ORD-10923,2023-07-13,North,Technology,Home Office,Standard Class,2825.94,75.46,0.1,14,2023,7,July,3
ORD-10924,2023-07-14,South,Office Supplies,Home Office,Second Class,711.07,85.14,0.05,6,2023,7,July,3
ORD-10925,2023-07-15,West,Office Supplies,Corporate,First Class,2566.27,-31.38,0.3,9,2023,7,July,3
ORD-10926,2023-07-16,West,Furniture,Home Office,Second Class,4864.26,877.34,0.1,9,2023,7,July,3
ORD-10927,2023-07-17,North,Office Supplies,Home Office,First Class,1818.1,208.47,0.2,2,2023,7,July,3
ORD-10928,2023-07-18,East,Technology,Home Office,First Class,4395.57,732.66,0.15,6,2023,7,July,3
ORD-10929,2023-07-19,West,Furniture,Consumer,Second Class,4692.61,969.12,0.05,9,2023,7,July,3
ORD-10930,2023-07-20,Central,Fashion,Home Office,Standard Class,3028.4,17.6,0.15,7,2023,7,July,3
ORD-10931,2023-07-21,West,Furniture,Corporate,First Class,2722.79,131.8,0.3,5,2023,7,July,3
ORD-10932,2023-07-22,Central,Fashion,Corporate,Second Class,792.47,140.99,0.1,12,2023,7,July,3
ORD-10933,2023-07-23,East,Furniture,Home Office,Second Class,2491.2,222.88,0.05,12,2023,7,July,3
ORD-10934,2023-07-24,South,Technology,Home Office,Standard Class,6680.56,1546.33,0.0,2,2023,7,July,3
ORD-10935,2023-07-25,East,Technology,Consumer,Standard Class,5034.92,-519.34,0.3,13,2023,7,July,3
ORD-10936,2023-07-26,North,Technology,Consumer,Standard Class,1864.72,-178.45,0.3,5,2023,7,July,3
ORD-10937,2023-07-27,Central,Technology,Consumer,Second Class,4014.66,-388.8,0.3,3,2023,7,July,3
ORD-10938,2023-07-28,Central,Office Supplies,Corporate,First Class,2239.68,162.58,0.2,3,2023,7,July,3
ORD-10939,2023-07-29,Central,Fashion,Consumer,Standard Class,2643.37,147.41,0.2,14,2023,7,July,3
ORD-10940,2023-07-30,North,Furniture,Consumer,Standard Class,5081.77,1342.07,0.0,12,2023,7,July,3
ORD-10941,2023-07-31,North,Grocery,Home Office,Second Class,1566.76,-123.51,0.3,8,2023,7,July,3
ORD-10942,2023-08-01,South,Office Supplies,Corporate,Second Class,1455.91,290.86,0.05,9,2023,8,August,3
ORD-10943,2023-08-02,West,Office Supplies,Corporate,Standard Class,1641.21,196.54,0.05,9,2023,8,August,3
ORD-10944,2023-08-03,Central,Office Supplies,Home Office,Standard Class,1636.8,150.51,0.1,2,2023,8,August,3
ORD-10945,2023-08-04,Central,Grocery,Home Office,First Class,644.6,41.23,0.15,11,2023,8,August,3
ORD-10946,2023-08-05,East,Grocery,Consumer,Same Day,585.91,125.82,0.1,11,2023,8,August,3
ORD-10947,2023-08-06,West,Grocery,Corporate,Same Day,1212.41,-110.52,0.3,9,2023,8,August,3
ORD-10948,2023-08-07,South,Grocery,Home Office,Standard Class,441.54,107.09,0.05,12,2023,8,August,3
ORD-10949,2023-08-08,East,Office Supplies,Home Office,Same Day,2360.03,454.4,0.05,2,2023,8,August,3
ORD-10950,2023-08-09,Central,Office Supplies,Home Office,First Class,2580.77,-112.99,0.3,13,2023,8,August,3
ORD-10951,2023-08-10,South,Fashion,Corporate,First Class,992.25,32.39,0.15,3,2023,8,August,3
ORD-10952,2023-08-11,East,Grocery,Home Office,Second Class,1289.63,317.33,0.0,1,2023,8,August,3
ORD-10953,2023-08-12,West,Grocery,Consumer,Same Day,771.96,-42.03,0.3,10,2023,8,August,3
ORD-10954,2023-08-13,West,Fashion,Consumer,Same Day,1228.87,141.22,0.15,13,2023,8,August,3
ORD-10955,2023-08-14,Central,Grocery,Corporate,First Class,1048.74,147.36,0.2,13,2023,8,August,3
ORD-10956,2023-08-15,South,Technology,Consumer,Same Day,7173.11,742.5,0.1,8,2023,8,August,3
ORD-10957,2023-08-16,West,Technology,Consumer,First Class,2834.11,-81.8,0.3,15,2023,8,August,3
ORD-10958,2023-08-17,South,Office Supplies,Corporate,Standard Class,1630.16,-6.92,0.3,10,2023,8,August,3
ORD-10959,2023-08-18,Central,Fashion,Corporate,Same Day,1996.85,251.16,0.05,9,2023,8,August,3
ORD-10960,2023-08-19,Central,Grocery,Corporate,First Class,763.81,15.76,0.1,13,2023,8,August,3
ORD-10961,2023-08-20,East,Technology,Corporate,First Class,5478.99,208.41,0.3,13,2023,8,August,3
ORD-10962,2023-08-21,South,Office Supplies,Consumer,Same Day,1465.05,38.52,0.1,6,2023,8,August,3
ORD-10963,2023-08-22,East,Furniture,Consumer,First Class,5023.63,467.7,0.0,10,2023,8,August,3
ORD-10964,2023-08-23,West,Office Supplies,Corporate,Second Class,1284.85,54.2,0.2,1,2023,8,August,3
ORD-10965,2023-08-24,Central,Grocery,Home Office,Same Day,1236.91,244.41,0.0,5,2023,8,August,3
ORD-10966,2023-08-25,South,Office Supplies,Home Office,Same Day,805.22,38.39,0.2,6,2023,8,August,3
ORD-10967,2023-08-26,North,Furniture,Corporate,First Class,2457.99,353.67,0.2,3,2023,8,August,3
ORD-10968,2023-08-27,South,Furniture,Home Office,Standard Class,2099.14,6.36,0.2,14,2023,8,August,3
ORD-10969,2023-08-28,Central,Office Supplies,Corporate,Second Class,2611.68,74.54,0.3,10,2023,8,August,3
ORD-10970,2023-08-29,West,Fashion,Home Office,First Class,2147.4,399.87,0.0,5,2023,8,August,3
ORD-10971,2023-08-30,East,Grocery,Corporate,Standard Class,995.85,74.67,0.1,11,2023,8,August,3
ORD-10972,2023-08-31,North,Fashion,Consumer,Same Day,2294.91,242.45,0.1,7,2023,8,August,3
ORD-10973,2023-09-01,East,Fashion,Consumer,Second Class,1256.64,219.82,0.15,10,2023,9,September,3
ORD-10974,2023-09-02,North,Grocery,Home Office,Same Day,1275.53,-48.5,0.2,15,2023,9,September,3
ORD-10975,2023-09-03,North,Furniture,Corporate,Second Class,4335.02,869.63,0.05,4,2023,9,September,3
ORD-10976,2023-09-04,South,Grocery,Corporate,Standard Class,1425.92,143.86,0.05,11,2023,9,September,3
ORD-10977,2023-09-05,East,Office Supplies,Corporate,Second Class,838.47,72.01,0.05,7,2023,9,September,3
ORD-10978,2023-09-06,North,Furniture,Corporate,Same Day,2972.48,486.39,0.15,9,2023,9,September,3
ORD-10979,2023-09-07,East,Furniture,Corporate,Second Class,4516.61,318.67,0.1,1,2023,9,September,3
ORD-10980,2023-09-08,East,Fashion,Home Office,Standard Class,2691.23,-17.32,0.15,12,2023,9,September,3
ORD-10981,2023-09-09,North,Technology,Home Office,First Class,7473.62,1206.25,0.0,14,2023,9,September,3
ORD-10982,2023-09-10,West,Office Supplies,Corporate,Second Class,1799.04,323.92,0.0,4,2023,9,September,3
ORD-10983,2023-09-11,Central,Technology,Home Office,First Class,3299.88,344.69,0.0,8,2023,9,September,3
ORD-10984,2023-09-12,North,Office Supplies,Home Office,Same Day,2162.31,155.9,0.3,13,2023,9,September,3
ORD-10985,2023-09-13,East,Furniture,Consumer,Second Class,3045.8,200.6,0.1,4,2023,9,September,3
ORD-10986,2023-09-14,West,Fashion,Corporate,First Class,1517.55,250.03,0.0,12,2023,9,September,3
ORD-10987,2023-09-15,North,Furniture,Consumer,First Class,2744.51,-146.46,0.3,8,2023,9,September,3
ORD-10988,2023-09-16,West,Fashion,Home Office,Standard Class,1323.98,-5.9,0.3,12,2023,9,September,3
ORD-10989,2023-09-17,North,Office Supplies,Home Office,Standard Class,2401.06,300.6,0.05,9,2023,9,September,3
ORD-10990,2023-09-18,North,Grocery,Corporate,Standard Class,734.75,161.19,0.05,15,2023,9,September,3
ORD-10991,2023-09-19,South,Furniture,Home Office,First Class,2906.41,-314.54,0.3,15,2023,9,September,3
ORD-10992,2023-09-20,South,Technology,Corporate,Same Day,6319.53,1202.94,0.1,15,2023,9,September,3
ORD-10993,2023-09-21,East,Technology,Home Office,First Class,4016.69,805.04,0.0,9,2023,9,September,3
ORD-10994,2023-09-22,North,Fashion,Corporate,Standard Class,2336.26,272.75,0.0,13,2023,9,September,3
ORD-10995,2023-09-23,East,Grocery,Consumer,Same Day,744.99,0.12,0.3,4,2023,9,September,3
ORD-10996,2023-09-24,East,Technology,Consumer,Second Class,6120.25,664.22,0.2,14,2023,9,September,3
ORD-10997,2023-09-25,South,Office Supplies,Corporate,Second Class,2043.68,435.0,0.05,5,2023,9,September,3
ORD-10998,2023-09-26,East,Office Supplies,Consumer,Same Day,1426.34,175.39,0.05,6,2023,9,September,3
ORD-10999,2023-09-27,East,Fashion,Consumer,Standard Class,2350.71,177.07,0.2,15,2023,9,September,3
ORD-11000,2023-09-28,South,Technology,Consumer,First Class,2113.63,361.64,0.05,12,2023,9,September,3
ORD-11001,2023-09-29,North,Fashion,Consumer,Standard Class,3107.05,220.51,0.05,6,2023,9,September,3
